76,30,109,28,109,41,77,43
106,30,152,25,154,39,108,44
;24,53,47,51,49,63,25,66
46,50,60,50,60,62,46,62
60,49,74,49,74,61,60,61
78,52,100,52,100,60,78,60
102,46,121,46,121,60,102,60
121,45,168,45,168,58,121,58
170,44,205,44,205,57,170,57
;25,66,49,66,49,92,25,92
45,64,60,64,60,77,45,77
59,62,101,60,101,74,60,76
102,65,109,65,109,73,102,73
110,61,145,59,145,71,110,73
151,62,174,60,175,73,152,75
177,62,192,62,192,70,177,70
192,58,205,58,205,70,192,70
;42,80,81,80,81,90,42,90
78,79,112,73,114,87,80,92
117,76,132,76,132,86,117,86
132,77,164,74,165,85,133,88
166,76,194,76,194,85,166,85
196,74,206,74,206,85,196,85
;26,94,64,96,63,107,26,105
64,90,81,90,81,102,64,102
81,94,136,88,138,101,82,107
149,88,188,88,188,100,149,100
188,86,206,86,206,100,188,100
;28,109,62,109,62,120,28,120
64,106,114,106,114,118,64,118
118,105,191,101,192,114,118,118
192,101,206,101,206,113,192,113
;36,124,73,122,73,131,37,133
73,119,130,121,130,134,73,132
132,120,146,120,146,128,132,128
146,114,170,114,170,128,146,128
170,118,208,118,208,129,170,129
;26,134,41,134,41,146,26,146
40,133,93,131,93,144,41,146
100,133,122,133,122,144,100,144
125,134,158,130,159,141,126,145
157,131,207,128,208,141,158,144
;27,150,87,146,88,158,28,163
88,146,102,146,102,158,88,158
105,146,121,146,121,157,105,157
122,149,133,149,133,157,122,157
133,146,154,146,154,156,133,156
163,143,205,141,205,154,164,156
;26,162,46,162,46,174,26,174
46,164,74,164,74,177,46,177
73,161,103,157,104,171,75,175
105,164,117,164,117,172,105,172
125,162,147,160,148,170,126,172
149,158,160,158,160,170,149,170
161,158,209,158,209,169,161,169
;28,180,61,180,61,192,28,192
61,177,78,177,78,188,61,188
81,174,113,174,113,186,81,186
114,173,154,173,154,185,114,185
156,176,169,176,169,184,156,184
172,172,184,172,184,182,172,182
185,170,209,170,209,182,185,182
;28,192,42,192,42,202,28,202
46,193,68,193,68,202,46,202
69,189,81,189,81,201,69,201
85,190,129,190,129,202,85,202
138,190,145,190,145,200,138,200
146,189,162,189,162,198,146,198
166,188,196,188,196,197,166,197
197,184,210,184,210,197,197,197
;29,206,76,206,76,217,29,217
74,201,117,201,117,214,74,214
117,204,130,204,130,213,117,213
130,201,176,196,178,211,132,216
178,202,209,202,209,213,178,213
;29,222,41,222,41,230,29,230
44,221,77,221,77,230,44,230
74,217,92,217,92,229,74,229
93,217,124,217,124,228,93,228
132,217,142,217,142,226,132,226
142,217,177,217,177,226,142,226
180,216,193,216,193,225,180,225
192,213,210,213,210,225,192,225
;29,232,69,232,69,244,29,244
70,230,85,230,85,242,70,242
86,232,102,232,102,241,86,241
102,229,135,227,136,240,102,242
136,229,152,229,152,240,136,240
152,228,164,228,164,240,152,240
168,229,210,229,210,240,168,240
;28,245,44,245,44,258,28,258
45,246,61,246,61,257,45,257
62,248,84,248,84,257,62,257
81,249,108,244,110,255,83,261
108,244,120,244,120,256,108,256
122,242,157,242,157,254,122,254
156,242,174,242,174,254,156,254
173,241,192,241,192,253,173,253
192,245,205,245,205,253,192,253
;30,262,65,262,65,272,30,272
66,260,77,260,77,272,66,272
76,261,122,256,123,270,78,274
124,257,138,257,138,269,124,269
138,257,170,257,170,268,138,268
172,256,188,256,188,266,172,266
188,253,211,256,210,268,187,266
;30,277,49,277,49,286,30,286
48,273,61,273,61,285,48,285
62,274,101,274,101,285,62,285
105,272,113,272,113,282,105,282
115,272,159,269,160,282,116,285
162,273,184,273,184,284,162,284
185,270,194,270,194,281,185,281
193,269,210,269,210,281,193,281
;29,292,41,292,41,300,29,300
42,288,65,288,65,301,42,301
68,290,82,290,82,298,68,298
84,289,102,289,102,298,84,298
101,285,138,285,138,298,101,298
142,286,173,286,173,296,142,296
176,282,212,282,212,296,176,296
;29,301,57,301,57,313,29,313
60,304,74,304,74,313,60,313
78,304,96,304,96,313,78,313
100,301,117,301,117,312,100,312
120,298,154,298,154,310,120,310
158,301,182,301,182,313,158,313
182,301,189,301,189,309,182,309
192,301,212,301,212,312,192,312
;29,316,46,316,46,328,29,328
48,313,86,313,86,326,48,326
94,317,106,317,106,326,94,326
110,317,130,317,130,328,110,328
128,312,175,308,176,323,129,328
177,313,200,313,200,325,177,325
200,310,212,310,212,322,200,322
;31,329,52,333,51,344,29,340
53,329,69,329,69,341,53,341
73,330,132,330,132,340,73,340
154,327,201,325,201,337,154,338
;29,345,62,341,63,355,30,359
62,344,77,344,77,354,62,354
76,342,92,342,92,356,76,356
92,346,146,342,147,354,93,359
147,345,173,343,173,354,148,356
174,344,189,344,189,352,174,352
190,338,212,338,212,353,190,353
;30,361,53,361,53,370,30,370
53,357,102,357,102,373,53,373
104,360,109,360,109,368,104,368
110,357,114,357,114,365,110,365
116,357,144,357,144,368,116,368
144,356,181,355,181,367,145,369
182,357,204,357,204,370,182,370
205,357,212,357,212,366,205,366
;30,372,74,372,74,384,30,384
76,374,82,374,82,384,76,384
82,370,100,370,100,382,82,382
100,370,129,370,129,382,100,382
133,372,152,372,152,381,133,381
154,372,181,372,181,381,154,381
182,373,190,373,190,382,182,382
194,373,206,373,206,381,194,381
;121,390,132,390,132,401,121,401
191,388,211,390,210,401,190,399
;
