82,32,90,32,90,42,82,42
122,29,156,29,156,41,122,41
156,30,203,26,204,40,157,44
;78,49,96,49,96,60,78,60
97,50,120,50,120,60,97,60
119,46,178,44,178,58,120,60
188,49,222,49,222,58,188,58
224,45,237,45,237,57,224,57
238,49,256,49,256,58,238,58
;78,64,101,64,101,78,78,78
101,62,116,62,116,73,101,73
116,65,174,59,175,71,117,77
176,59,234,60,234,73,175,71
234,58,260,58,260,72,234,72
;80,80,112,80,112,89,80,89
114,77,157,77,157,88,114,88
157,78,180,78,180,88,157,88
181,78,198,78,198,86,181,86
200,73,261,73,261,86,200,86
;77,93,101,91,102,103,79,106
104,90,113,90,113,102,104,102
114,93,142,93,142,101,114,101
146,89,205,89,205,101,146,101
206,90,221,90,221,100,206,100
224,86,260,86,260,102,224,102
;80,108,90,108,90,116,80,116
92,105,104,105,104,116,92,116
105,106,150,106,150,116,105,116
150,102,169,102,169,114,150,114
170,104,193,104,193,114,170,114
198,99,260,100,259,114,198,113
;80,117,141,121,139,145,78,142
128,118,173,118,173,129,128,129
174,118,204,118,204,128,174,128
204,120,228,120,228,130,204,130
229,118,244,118,244,128,229,128
242,116,260,116,260,128,242,128
;78,132,92,132,92,144,78,144
93,134,105,134,105,145,93,145
138,130,152,130,152,142,138,142
151,134,189,133,189,144,152,146
193,132,214,132,214,141,193,141
214,130,257,128,257,143,214,145
;78,146,97,146,97,158,78,158
102,146,124,146,124,158,102,158
128,149,145,149,145,157,128,157
144,146,182,148,182,158,143,156
184,144,226,144,226,157,184,157
228,148,259,145,260,155,229,158
;38,165,65,165,65,174,38,174
66,165,76,165,76,174,66,174
78,160,100,160,100,173,78,173
102,158,140,158,140,172,102,172
142,158,154,158,154,170,142,170
153,161,166,161,166,173,153,173
164,157,206,157,206,170,164,170
208,158,225,158,225,170,208,170
228,157,260,157,260,169,228,169
;40,177,56,177,56,182,40,182
58,176,74,176,74,185,58,185
80,178,98,178,98,186,80,186
103,178,144,173,146,185,104,189
149,174,176,174,176,185,149,185
176,176,212,176,212,185,176,185
221,174,261,174,261,184,221,184
;81,192,93,192,93,200,81,200
98,188,153,188,153,200,98,200
157,188,208,188,208,198,157,198
210,189,218,189,218,198,210,198
221,185,242,185,242,197,221,197
244,188,260,188,260,197,244,197
;81,205,100,205,100,214,81,214
106,202,118,202,118,214,106,214
119,204,163,201,164,213,120,216
165,202,185,202,185,216,165,216
189,204,214,204,214,212,189,212
217,202,260,198,262,210,219,214
;80,220,100,220,100,229,80,229
103,217,146,215,147,228,104,231
149,214,165,214,165,226,149,226
168,217,188,217,188,226,168,226
190,214,206,214,206,226,190,226
208,213,221,213,221,226,208,226
222,216,260,216,260,225,222,225
;40,236,64,236,64,244,40,244
64,234,77,234,77,244,64,244
77,233,101,231,102,244,78,246
102,233,114,233,114,242,102,242
116,233,138,233,138,242,116,242
139,231,174,226,176,240,141,245
185,228,198,228,198,240,185,240
200,226,233,226,233,238,200,238
233,226,258,226,258,238,233,238
;80,248,93,248,93,257,80,257
101,248,108,248,108,257,101,257
109,244,121,244,121,256,109,256
122,246,150,246,150,256,122,256
152,247,191,243,192,254,153,259
193,244,217,244,217,254,193,254
220,242,237,242,237,253,220,253
238,244,261,244,261,254,238,254
;88,261,108,261,108,270,88,270
109,261,145,261,145,270,109,270
146,260,166,260,166,269,146,269
168,260,181,260,181,269,168,269
182,259,222,256,223,268,182,271
224,257,260,257,260,270,224,270
;80,273,94,273,94,284,80,284
96,276,116,276,116,284,96,284
118,273,138,273,138,284,118,284
139,271,201,269,201,282,140,284
202,273,208,273,208,281,202,281
208,269,220,269,220,281,208,281
221,272,260,272,260,281,221,281
;77,286,101,286,101,298,77,298
104,289,124,289,124,298,104,298
125,285,184,285,184,297,125,297
185,284,210,284,210,296,185,296
209,288,234,284,235,295,211,299
236,286,261,286,261,297,236,297
;80,304,97,304,97,313,80,313
98,300,120,300,120,312,98,312
120,302,158,299,159,310,121,313
165,297,188,297,188,310,165,310
188,297,217,297,217,310,188,310
219,297,261,295,261,309,220,311
;80,318,97,318,97,326,80,326
101,313,136,313,136,326,101,326
140,312,182,312,182,325,140,325
203,316,261,312,261,323,204,327
;80,332,101,332,101,342,80,342
105,330,141,330,141,340,105,340
145,326,166,326,166,338,145,338
172,327,224,329,223,343,171,341
228,329,241,329,241,337,228,337
242,325,261,325,261,337,242,337
;61,342,74,342,74,349,61,349
78,341,129,344,129,358,78,355
130,341,149,341,149,353,130,353
152,340,177,340,177,353,152,353
177,340,193,340,193,352,177,352
197,341,228,341,228,352,197,352
232,340,261,340,261,352,232,352
233,350,260,350,260,365,233,365
;80,358,101,358,101,370,80,370
104,360,124,360,124,372,104,372
126,358,156,358,156,368,126,368
157,354,214,354,214,366,157,366
218,353,234,353,234,365,218,365
;81,373,113,373,113,382,81,382
118,369,170,367,171,381,118,382
173,368,224,368,224,381,173,381
228,370,242,370,242,378,228,378
244,369,261,369,261,378,244,378
;
