72,33,104,33,104,45,72,45
102,34,148,30,149,43,102,47
;21,53,60,53,60,65,21,65
60,55,86,53,87,63,61,65
86,52,104,52,104,64,86,64
105,52,150,52,150,65,105,65
152,53,174,53,174,65,152,65
177,52,202,52,202,62,177,62
;21,70,33,70,33,80,21,80
34,70,46,70,46,80,34,80
46,65,86,65,86,78,46,78
88,69,108,69,108,77,88,77
109,65,132,65,132,77,109,77
132,64,164,64,164,77,132,77
165,65,181,65,181,76,165,76
182,68,198,68,198,77,182,77
;20,81,50,81,50,94,20,94
48,82,91,77,93,91,49,96
93,82,106,82,106,92,93,92
108,78,134,78,134,92,108,92
137,80,170,80,170,90,137,90
;34,94,54,94,54,106,34,106
54,94,90,94,90,106,54,106
92,96,118,96,118,109,92,109
119,93,178,91,178,105,120,106
178,96,186,96,186,106,178,106
185,92,204,92,204,105,185,105
;21,108,72,108,72,121,21,121
74,108,93,108,93,120,74,120
95,110,117,108,118,121,96,123
117,108,140,108,140,120,117,120
140,106,156,106,156,120,140,120
155,106,202,104,203,118,156,120
;21,125,37,125,37,136,21,136
38,122,54,122,54,134,38,134
56,122,69,122,69,134,56,134
70,121,128,121,128,134,70,134
152,120,204,120,204,133,152,133
;21,138,62,138,62,149,21,149
65,140,73,140,73,148,65,148
74,137,142,137,142,148,74,148
148,137,172,137,172,150,148,150
172,138,186,138,186,146,172,146
186,134,204,134,204,146,186,146
;21,153,52,153,52,164,21,164
52,150,88,150,88,162,52,162
88,150,105,150,105,162,88,162
109,153,130,153,130,162,109,162
133,150,170,150,170,161,133,161
176,148,198,148,198,161,176,161
;21,164,46,164,46,177,21,177
48,168,76,168,76,177,48,177
77,165,118,165,118,177,77,177
118,162,180,162,180,176,118,176
178,165,200,165,200,178,178,178
;19,181,42,179,43,191,20,194
41,177,75,181,74,196,40,192
74,177,117,177,117,190,74,190
116,178,129,178,129,190,116,190
129,180,152,180,152,192,129,192
152,181,198,179,199,190,153,192
;21,194,52,196,51,208,20,206
50,193,64,193,64,206,50,206
65,194,116,194,116,205,65,205
117,194,130,194,130,205,117,205
132,192,182,192,182,204,132,204
182,190,202,190,202,204,182,204
;20,206,46,206,46,220,20,220
49,212,56,212,56,221,49,221
57,206,127,204,128,220,57,222
137,209,166,209,166,218,137,218
169,205,204,205,204,217,169,217
;21,221,41,221,41,234,21,234
49,224,72,224,72,236,49,236
72,224,88,224,88,233,72,233
88,221,101,221,101,233,88,233
100,220,134,220,134,233,100,233
134,220,169,220,169,232,134,232
173,222,204,222,204,232,173,232
;20,234,38,234,38,250,20,250
38,240,64,240,64,248,38,248
66,238,91,235,93,246,68,249
90,237,113,237,113,248,90,248
120,234,161,234,161,249,120,249
172,237,200,237,200,245,172,245
;22,250,41,250,41,261,22,261
42,253,80,253,80,265,42,265
80,252,135,249,136,261,81,264
136,250,162,250,162,262,136,262
162,252,169,252,169,260,162,260
168,252,203,250,204,260,169,262
;21,265,37,265,37,276,21,276
38,265,82,265,82,278,38,278
85,266,97,266,97,274,85,274
97,265,118,265,118,274,97,274
121,263,158,265,158,279,120,278
162,264,180,264,180,274,162,274
182,265,198,265,198,274,182,274
;21,278,36,278,36,289,21,289
34,281,54,281,54,290,34,290
54,281,74,281,74,289,54,289
74,277,96,277,96,289,74,289
93,276,106,276,106,289,93,289
108,278,147,280,146,292,107,290
148,277,177,277,177,288,148,288
177,280,184,280,184,289,177,289
185,280,204,280,204,288,185,288
;22,294,41,294,41,304,22,304
41,292,66,292,66,304,41,304
70,290,121,290,121,304,70,304
129,294,144,294,144,302,129,302
146,292,161,292,161,305,146,305
162,289,204,289,204,302,162,302
;22,306,37,306,37,317,22,317
35,308,94,303,96,328,37,332
96,308,108,308,108,317,96,317
108,308,160,304,162,315,109,320
164,304,180,304,180,316,164,316
181,302,202,302,202,316,181,316
220,308,244,308,244,317,220,317
;22,324,36,324,36,332,22,332
52,318,100,318,100,332,52,332
110,322,134,322,134,332,110,332
134,318,153,318,153,333,134,333
152,321,168,321,168,330,152,330
168,318,200,318,200,330,168,330
;22,337,41,337,41,345,22,345
42,333,107,333,107,345,42,345
117,337,124,337,124,346,117,346
126,332,172,332,172,345,126,345
172,336,200,336,200,345,172,345
209,330,244,330,244,338,209,338
;21,349,49,349,49,361,21,361
52,352,60,352,60,360,52,360
61,348,73,348,73,360,61,360
74,350,109,350,109,360,74,360
106,346,130,346,130,360,106,360
140,348,152,348,152,360,140,360
152,349,180,344,182,357,155,362
182,350,201,350,201,358,182,358
;22,365,41,365,41,374,22,374
41,361,53,361,53,374,41,374
53,361,102,361,102,374,53,374
106,365,114,365,114,376,106,376
114,360,159,358,160,373,114,375
160,361,173,361,173,373,160,373
174,364,201,364,201,373,174,373
;22,380,46,380,46,388,22,388
48,380,54,380,54,389,48,389
56,376,78,376,78,388,56,388
77,376,110,376,110,388,77,388
109,376,129,376,129,388,109,388
128,377,138,377,138,386,128,386
138,378,173,378,173,388,138,388
181,377,202,375,203,386,182,388
;174,396,206,396,206,406,174,406
;
