73,34,80,34,80,44,73,44
125,32,157,32,157,44,125,44
156,33,201,29,203,43,157,48
;76,50,90,50,90,64,76,64
90,49,136,51,135,64,90,62
136,53,185,53,185,64,136,64
185,50,225,50,225,64,185,64
225,52,254,52,254,64,225,64
;76,69,94,69,94,77,76,77
95,69,119,67,120,77,96,79
122,65,136,65,136,77,122,77
137,64,162,64,162,78,137,78
165,65,177,65,177,77,165,77
178,65,225,65,225,77,178,77
229,65,257,65,257,77,229,77
;76,81,120,81,120,92,76,92
122,79,171,82,170,93,122,90
;90,93,110,93,110,105,90,105
109,94,148,94,148,106,109,106
150,94,185,94,185,105,150,105
188,92,246,92,246,105,188,105
245,93,258,93,258,105,245,105
;76,110,105,110,105,121,76,121
105,109,128,109,128,121,105,121
129,110,142,110,142,120,129,120
144,106,166,106,166,120,144,120
167,109,214,107,215,121,168,123
214,108,245,108,245,120,214,120
245,108,258,108,258,120,245,120
;73,121,104,121,104,133,73,133
102,121,144,117,146,133,104,136
153,125,170,125,170,133,153,133
170,121,227,119,228,133,170,135
232,125,246,125,246,134,232,134
245,121,258,121,258,134,245,134
;73,135,110,138,109,149,72,146
109,136,170,136,170,148,109,148
170,135,258,132,258,147,170,150
;73,148,89,148,89,161,73,161
89,148,108,148,108,161,89,161
109,146,183,149,182,164,108,161
184,150,196,150,196,161,184,161
195,150,245,148,245,162,196,164
;72,159,100,164,98,178,70,173
102,163,160,165,159,179,102,177
162,162,180,162,180,176,162,176
182,162,245,162,245,176,182,176
;34,173,53,173,53,184,34,184
56,174,68,174,68,184,56,184
73,176,118,176,118,189,73,189
122,176,146,176,146,189,122,189
146,181,161,181,161,189,146,189
169,181,177,181,177,192,169,192
178,178,220,179,219,190,178,189
221,180,232,180,232,189,221,189
231,180,257,178,258,190,232,192
;53,185,72,185,72,192,53,192
73,190,98,190,98,204,73,204
105,193,128,193,128,206,105,206
128,190,145,190,145,204,128,204
145,189,182,193,180,207,144,203
182,190,198,190,198,204,182,204
201,190,236,190,236,204,201,204
;73,205,98,205,98,217,73,217
120,204,144,204,144,217,120,217
146,205,160,205,160,217,146,217
203,196,255,193,256,218,204,220
;72,218,125,218,125,232,72,232
102,208,116,208,116,217,102,217
128,218,146,218,146,232,128,232
164,208,201,208,201,220,164,220
175,216,222,222,220,239,173,232
;152,222,174,222,174,232,152,232
226,221,256,221,256,232,226,232
;73,232,98,232,98,245,73,245
100,237,113,237,113,245,100,245
116,234,150,234,150,245,116,245
158,237,165,237,165,246,158,246
166,234,197,236,197,247,165,245
197,236,225,236,225,261,197,261
224,233,254,233,254,246,224,246
;73,249,96,249,96,260,73,260
96,246,112,246,112,260,96,260
114,248,126,248,126,260,114,260
128,249,181,247,181,259,129,261
189,252,196,252,196,261,189,261
213,248,232,248,232,260,213,260
233,248,253,248,253,260,233,260
;74,264,110,264,110,273,74,273
114,260,152,260,152,274,114,274
156,262,213,264,213,276,155,275
214,261,228,261,228,274,214,274
230,261,254,261,254,274,230,274
;33,272,58,272,58,280,33,280
74,278,96,278,96,288,74,288
98,274,126,274,126,288,98,288
125,274,158,274,158,288,125,288
158,278,178,278,178,288,158,288
178,277,190,277,190,288,178,288
193,276,220,276,220,288,193,288
222,278,256,278,256,290,222,290
;73,292,94,292,94,304,73,304
96,289,108,289,108,301,96,301
108,289,148,289,148,301,108,301
149,292,211,291,212,302,149,304
213,289,229,289,229,302,213,302
230,293,256,293,256,302,230,302
;76,300,93,300,93,316,76,316
96,302,136,302,136,318,96,318
137,306,152,306,152,316,137,316
153,304,176,304,176,316,153,316
178,305,224,305,224,316,178,316
226,304,237,304,237,316,226,316
238,304,254,304,254,316,238,316
;73,315,126,320,124,335,72,330
126,318,134,318,134,329,126,329
134,321,164,321,164,330,134,330
166,321,185,321,185,330,166,330
185,317,214,317,214,330,185,330
216,318,228,318,228,330,216,330
228,317,256,317,256,330,228,330
;74,335,106,333,107,343,74,345
108,336,122,336,122,344,108,344
122,334,152,334,152,348,122,348
153,336,173,336,173,344,153,344
177,334,216,334,216,344,177,344
218,336,238,336,238,345,218,345
238,333,256,333,256,345,238,345
;73,348,84,348,84,357,73,357
85,345,148,345,148,360,85,360
148,345,160,345,160,358,148,358
164,345,193,345,193,358,164,358
194,349,218,349,218,358,194,358
220,349,256,349,256,361,220,361
;72,361,82,361,82,372,72,372
84,359,147,356,148,373,85,376
150,362,161,362,161,373,150,373
166,362,189,362,189,376,166,376
190,360,206,360,206,373,190,373
208,360,224,360,224,373,208,373
225,361,256,361,256,377,225,377
;74,374,117,374,117,386,74,386
;
