85,36,117,36,117,48,85,48
117,36,160,36,160,49,117,49
;33,57,78,57,78,66,33,66
80,54,96,54,96,66,80,66
98,56,121,56,121,65,98,65
124,56,137,56,137,65,124,65
141,57,164,57,164,68,141,68
166,55,192,57,191,67,166,65
194,56,216,56,216,66,194,66
218,60,249,60,249,69,218,69
;33,68,77,68,77,84,33,84
84,68,100,68,100,80,84,80
98,69,122,69,122,82,98,82
125,68,137,68,137,80,125,80
137,66,185,66,185,80,137,80
185,68,216,68,216,81,185,81
220,73,233,73,233,81,220,81
;33,84,53,84,53,94,33,94
54,85,90,85,90,97,54,97
90,84,113,84,113,97,90,97
114,83,138,86,137,95,113,93
137,82,149,82,149,94,137,94
148,81,215,78,216,94,149,97
;33,97,69,97,69,108,33,108
72,100,84,100,84,108,72,108
85,100,96,100,96,108,85,108
94,96,134,96,134,109,94,109
137,96,149,96,149,108,137,108
152,100,174,100,174,108,152,108
173,100,188,100,188,109,173,109
196,100,204,100,204,110,196,110
202,96,216,96,216,108,202,108
;33,110,93,110,93,122,33,122
93,112,116,112,116,124,93,124
116,110,128,110,128,122,116,122
129,110,144,110,144,122,129,122
144,109,160,109,160,122,144,122
160,109,193,109,193,122,160,122
194,113,216,113,216,122,194,122
;33,128,61,128,61,136,33,136
68,128,104,128,104,137,68,137
105,128,132,128,132,138,105,138
134,126,146,126,146,137,134,137
147,125,194,123,195,138,148,140
194,124,210,124,210,136,194,136
;32,140,69,140,69,150,32,150
72,137,94,137,94,150,72,150
93,138,130,138,130,153,93,153
132,142,152,142,152,153,132,153
154,142,162,142,162,154,154,154
161,141,180,141,180,150,161,150
184,138,211,136,212,150,185,152
;32,154,81,156,81,167,31,165
82,156,113,156,113,164,82,164
114,151,140,153,139,165,113,163
140,152,161,152,161,165,140,165
162,152,216,152,216,164,162,164
;30,166,50,166,50,178,30,178
54,168,62,168,62,178,54,178
64,169,78,169,78,178,64,178
81,166,97,166,97,178,81,178
97,164,144,166,143,180,97,178
154,165,214,165,214,178,154,178
220,165,248,165,248,173,220,173
;30,181,48,181,48,192,30,192
52,182,97,182,97,192,52,192
104,184,125,184,125,193,104,193
129,182,152,182,152,196,129,196
154,180,168,180,168,193,154,193
169,180,216,180,216,192,169,192
225,176,246,176,246,182,225,182
;30,194,85,194,85,209,30,209
86,198,93,198,93,208,86,208
98,197,157,195,157,209,98,212
160,194,189,194,189,206,160,206
192,197,210,197,210,206,192,206
;32,210,62,210,62,220,32,220
69,212,93,212,93,222,69,222
94,209,110,209,110,221,94,221
113,212,144,212,144,221,113,221
145,208,160,208,160,220,145,220
163,211,213,209,213,222,164,224
;30,222,70,222,70,234,30,234
72,224,100,224,100,234,72,234
100,222,144,222,144,238,100,238
144,225,168,225,168,238,144,238
169,222,193,222,193,234,169,234
194,225,214,225,214,234,194,234
;30,240,49,240,49,248,30,248
49,237,62,237,62,249,49,249
61,238,96,234,98,249,62,252
98,240,128,240,128,249,98,249
129,240,144,240,144,249,129,249
145,238,177,238,177,249,145,249
176,236,196,236,196,249,176,249
196,240,209,240,209,249,196,249
;30,251,48,253,47,263,29,261
46,253,69,253,69,265,46,265
70,252,82,252,82,262,70,262
84,253,137,253,137,262,84,262
136,250,158,250,158,262,136,262
161,254,169,254,169,262,161,262
170,250,185,250,185,262,170,262
189,253,209,253,209,265,189,265
;31,264,82,267,81,279,30,275
82,269,89,269,89,278,82,278
90,265,102,265,102,277,90,277
102,264,140,264,140,277,102,277
138,268,165,265,166,278,140,280
168,265,180,265,180,277,168,277
180,264,209,264,209,277,180,277
;30,280,49,280,49,290,30,290
56,282,62,282,62,292,56,292
64,281,84,281,84,290,64,290
88,281,133,281,133,292,88,292
136,282,148,282,148,290,136,290
150,278,166,278,166,290,150,290
168,278,213,280,213,296,167,293
;29,292,45,292,45,304,29,304
47,294,86,292,87,306,48,308
90,297,114,297,114,308,90,308
118,294,176,294,176,305,118,305
188,294,208,294,208,306,188,306
;30,308,64,308,64,318,30,318
66,306,84,306,84,318,66,318
85,306,118,306,118,320,85,320
120,306,136,306,136,320,120,320
138,308,157,308,157,320,138,320
161,306,213,306,213,322,161,322
;32,324,56,324,56,333,32,333
57,320,80,320,80,333,57,333
78,321,94,321,94,333,78,333
96,322,126,322,126,333,96,333
129,321,145,321,145,333,129,333
148,322,197,322,197,333,148,333
198,321,214,321,214,333,198,333
;30,337,61,337,61,346,30,346
62,334,127,334,127,348,62,348
129,337,154,337,154,350,129,350
154,334,166,334,166,348,154,348
168,334,201,334,201,348,168,348
201,334,214,334,214,348,201,348
;29,350,55,348,56,362,30,364
58,350,96,350,96,364,58,364
100,350,117,350,117,361,100,361
117,351,167,346,168,361,118,365
184,353,214,353,214,361,184,361
;32,366,68,366,68,377,32,377
69,366,100,366,100,376,69,376
101,364,153,364,153,380,101,380
154,366,173,366,173,376,154,376
172,364,213,362,213,376,173,378
;32,380,56,380,56,389,32,389
57,381,78,381,78,390,57,390
78,377,106,377,106,389,78,389
106,377,118,377,118,389,106,389
117,377,198,380,198,394,117,392
198,377,213,377,213,389,198,389
;141,396,162,398,161,410,140,407
197,396,214,396,214,408,197,408
;
