78,33,93,33,93,42,78,42
125,29,158,29,158,42,125,42
157,31,204,28,205,42,158,45
;77,52,119,47,120,61,79,66
128,48,190,48,190,61,128,61
188,48,206,48,206,61,188,61
205,48,232,48,232,61,205,61
232,48,260,48,260,61,232,61
;81,66,105,66,105,76,81,76
120,65,152,59,154,74,123,79
156,61,238,62,238,79,155,77
245,62,260,62,260,76,245,76
;78,81,100,81,100,90,78,90
98,77,110,77,110,89,98,89
110,76,152,76,152,89,110,89
152,76,205,76,205,89,152,89
206,78,234,78,234,92,206,92
232,80,259,75,261,89,235,94
;74,94,92,94,92,104,74,104
93,90,114,90,114,104,93,104
116,93,138,93,138,104,116,104
137,92,153,92,153,104,137,104
153,90,176,90,176,102,153,102
177,94,208,94,208,106,177,106
208,90,221,90,221,104,208,104
222,91,260,94,259,105,221,102
;77,108,93,108,93,117,77,117
94,105,141,105,141,120,94,120
144,105,150,105,150,116,144,116
149,105,162,105,162,117,149,117
163,106,190,104,191,117,164,119
190,108,209,108,209,117,190,117
212,105,258,105,258,121,212,121
;77,122,113,122,113,132,77,132
114,124,163,117,164,130,116,136
166,118,210,118,210,133,166,133
214,121,238,121,238,133,214,133
240,118,261,118,261,132,240,132
;76,135,114,133,115,145,77,147
116,137,134,137,134,148,116,148
134,133,146,133,146,145,134,145
149,136,170,136,170,145,149,145
174,134,200,134,200,145,174,145
208,132,260,133,259,147,207,145
;76,148,102,148,102,160,76,160
104,146,137,146,137,160,104,160
138,150,153,150,153,160,138,160
158,149,200,149,200,160,158,160
201,146,260,146,260,160,201,160
;90,174,140,174,140,188,90,188
145,176,157,176,157,188,145,188
162,173,216,175,215,189,162,187
220,178,234,178,234,188,220,188
237,174,260,174,260,188,237,188
;75,192,121,190,121,204,76,206
121,189,140,189,140,201,121,201
140,189,191,187,192,201,141,203
193,192,220,192,220,202,193,202
220,189,246,189,246,201,220,201
;76,205,104,205,104,216,76,216
105,205,134,205,134,216,105,216
141,206,168,206,168,216,141,216
170,203,235,200,236,215,170,218
242,205,256,205,256,218,242,218
;76,218,116,218,116,230,76,230
116,221,122,221,122,230,116,230
124,216,152,218,151,231,123,229
152,217,169,217,169,229,152,229
170,218,212,221,211,233,169,230
217,218,240,218,240,232,217,232
241,221,248,221,248,230,241,230
;77,234,120,236,119,246,77,244
122,230,170,233,168,248,121,245
172,232,205,232,205,244,172,244
212,234,218,234,218,245,212,245
220,232,256,232,256,246,220,246
;77,249,96,249,96,258,77,258
97,250,104,250,104,258,97,258
104,246,136,246,136,258,104,258
138,249,158,249,158,258,138,258
158,245,212,245,212,258,158,258
214,245,255,247,254,259,214,257
;76,261,93,261,93,273,76,273
94,264,102,264,102,274,94,274
102,260,145,258,145,272,102,274
146,262,160,262,160,272,146,272
160,258,178,258,178,272,160,272
178,260,210,260,210,272,178,272
210,258,242,258,242,272,210,272
242,261,258,261,258,272,242,272
;77,277,125,277,125,288,77,288
126,276,156,276,156,286,126,286
156,276,178,276,178,288,156,288
177,274,198,274,198,286,177,286
198,273,212,273,212,285,198,285
213,273,258,275,258,287,213,285
;34,293,61,293,61,302,34,302
74,289,86,289,86,301,74,301
86,288,132,288,132,302,86,302
133,289,168,289,168,301,133,301
166,292,193,292,193,302,166,302
193,286,209,286,209,300,193,300
209,286,238,286,238,300,209,300
238,288,254,288,254,300,238,300
;77,305,111,306,110,316,76,314
116,302,141,302,141,314,116,314
140,304,160,304,160,317,140,317
168,305,200,305,200,314,168,314
202,302,214,302,214,314,202,314
217,301,244,301,244,314,217,314
;76,317,100,317,100,329,76,329
100,317,120,317,120,329,100,329
120,318,160,314,162,328,121,332
162,316,192,316,192,328,162,328
193,320,216,320,216,329,193,329
217,313,256,313,256,328,217,328
;76,330,100,330,100,344,76,344
100,330,113,330,113,344,100,344
114,330,169,328,169,342,114,344
169,329,182,329,182,342,169,342
180,332,249,328,249,343,181,346
;74,345,102,345,102,358,74,358
108,348,121,348,121,357,108,357
124,345,141,345,141,357,124,357
145,344,194,344,194,357,145,357
196,344,209,344,209,356,196,356
209,344,236,344,236,357,209,357
236,344,253,344,253,356,236,356
;74,359,119,357,120,371,74,373
121,358,134,358,134,370,121,370
137,357,194,359,194,373,137,371
194,358,218,358,218,370,194,370
218,358,232,358,232,370,218,370
236,361,253,361,253,370,236,370
;74,374,105,374,105,388,74,388
109,372,142,372,142,385,109,385
146,374,179,376,178,388,145,386
189,372,210,372,210,385,189,385
210,372,225,372,225,384,210,384
225,372,257,372,257,384,225,384
;236,390,253,390,253,402,236,402
;
