125,34,157,34,157,46,125,46
157,34,201,34,201,48,157,48
;74,50,90,50,90,64,74,64
89,54,108,54,108,64,89,64
109,54,142,54,142,77,109,77
139,56,186,53,187,64,140,66
188,54,200,54,200,65,188,65
202,57,223,55,224,65,202,67
228,56,242,56,242,65,228,65
242,53,257,53,257,65,242,65
;72,66,126,63,127,77,73,80
141,65,172,65,172,78,141,78
173,70,180,70,180,78,173,78
185,70,216,70,216,78,185,78
221,66,244,66,244,78,221,78
244,66,257,66,257,78,244,78
;36,84,65,84,65,93,36,93
73,78,128,78,128,92,73,92
127,82,159,79,161,92,128,96
161,81,209,81,209,93,161,93
209,80,225,80,225,93,209,93
225,80,254,80,254,93,225,93
;73,96,96,96,96,108,73,108
96,93,136,93,136,106,96,106
136,94,152,94,152,106,136,106
153,97,173,97,173,106,153,106
173,93,257,94,257,108,173,106
;73,108,89,108,89,120,73,120
89,106,141,106,141,120,89,120
142,110,168,110,168,122,142,122
172,109,228,109,228,122,172,122
230,113,244,113,244,121,230,121
;41,129,61,129,61,138,41,138
61,130,72,130,72,138,61,138
74,122,129,124,129,135,74,133
130,122,138,122,138,133,130,133
141,124,162,124,162,137,141,137
162,121,184,121,184,134,162,134
184,122,228,122,228,136,184,136
229,122,254,122,254,136,229,136
;73,137,96,137,96,150,73,150
96,136,108,136,108,148,96,148
108,136,149,136,149,148,108,148
152,140,166,140,166,148,152,148
166,136,182,136,182,149,166,149
182,136,197,136,197,149,182,149
197,137,214,137,214,149,197,149
216,140,236,140,236,149,216,149
237,140,252,140,252,152,237,152
;74,149,107,151,106,163,74,161
108,153,152,153,152,162,108,162
158,149,181,149,181,162,158,162
184,154,205,154,205,162,184,162
207,150,238,153,237,165,206,162
240,154,252,154,252,162,240,162
;74,166,96,166,96,176,74,176
96,166,118,166,118,180,96,180
120,166,132,166,132,177,120,177
132,164,145,164,145,176,132,176
145,162,183,164,182,177,144,175
185,166,208,166,208,180,185,180
206,164,225,164,225,177,206,177
226,169,254,169,254,177,226,177
;33,176,66,176,66,185,33,185
73,177,102,177,102,190,73,190
104,178,116,178,116,190,104,190
117,177,150,177,150,190,117,190
157,178,173,178,173,190,157,190
176,181,198,181,198,193,176,193
201,178,242,178,242,192,201,192
244,180,256,180,256,190,244,190
;72,190,118,190,118,204,72,204
120,196,134,196,134,205,120,205
136,192,164,195,163,206,135,203
165,192,217,192,217,208,165,208
217,193,229,193,229,205,217,205
229,197,255,193,257,205,231,209
;73,209,104,209,104,218,73,218
108,209,130,209,130,218,108,218
132,205,150,205,150,218,132,218
152,205,201,206,201,220,151,218
209,209,241,209,241,236,209,236
232,210,238,210,238,220,232,220
238,206,256,206,256,220,238,220
;33,221,48,221,48,229,33,229
71,220,118,218,118,231,72,233
121,222,142,222,142,234,121,234
149,222,177,222,177,234,149,234
180,221,206,221,206,233,180,233
238,225,254,225,254,234,238,234
;74,232,104,232,104,246,74,246
105,238,131,235,133,246,106,250
134,234,176,234,176,246,134,246
178,238,197,238,197,246,178,246
201,235,237,238,236,249,200,246
238,237,244,237,244,246,238,246
;72,248,84,248,84,260,72,260
89,248,134,248,134,261,89,261
138,252,177,252,177,262,138,262
177,249,214,249,214,262,177,262
220,253,241,253,241,262,220,262
240,249,254,249,254,261,240,261
;72,262,96,262,96,274,72,274
98,262,116,262,116,274,98,274
117,260,172,263,171,278,116,276
189,265,204,265,204,276,189,276
208,265,237,265,237,276,208,276
237,264,254,264,254,276,237,276
;72,276,117,276,117,288,72,288
118,280,137,280,137,289,118,289
138,278,196,278,196,289,138,289
197,281,228,281,228,289,197,289
229,276,255,278,254,291,228,289
;32,296,69,296,69,305,32,305
72,289,104,289,104,302,72,302
105,290,151,291,150,304,104,302
149,292,164,292,164,302,149,302
162,290,182,290,182,304,162,304
185,294,198,294,198,304,185,304
197,290,210,290,210,304,197,304
209,290,254,290,254,304,209,304
;41,306,58,306,58,316,41,316
72,304,94,304,94,317,72,317
94,308,125,308,125,320,94,320
130,305,142,305,142,317,130,317
141,307,167,303,169,317,143,321
170,306,186,306,186,317,170,317
189,305,213,305,213,317,189,317
218,309,238,309,238,317,218,317
241,308,253,308,253,317,241,317
;70,316,117,318,117,332,70,330
138,322,186,319,187,332,139,335
196,322,218,322,218,332,196,332
221,322,241,322,241,332,221,332
242,321,254,321,254,332,242,332
;70,330,108,332,107,345,70,343
108,332,160,332,160,345,108,345
164,337,170,337,170,345,164,345
172,333,185,333,185,345,172,345
188,337,225,337,225,348,188,348
236,333,254,333,254,346,236,346
;72,350,116,350,116,360,72,360
118,345,147,348,146,361,117,358
152,350,194,350,194,360,152,360
196,348,209,348,209,360,196,360
214,350,252,352,251,363,214,361
;41,365,66,365,66,373,41,373
70,362,104,362,104,373,70,373
105,361,121,361,121,373,105,373
120,361,144,361,144,373,120,373
145,365,158,365,158,373,145,373
158,361,172,361,172,373,158,373
172,361,204,361,204,374,172,374
205,361,218,361,218,374,205,374
220,361,249,361,249,374,220,374
;69,374,98,374,98,386,69,386
106,378,133,378,133,389,106,389
134,378,149,378,149,386,134,386
149,376,162,376,162,388,149,388
160,377,191,375,192,387,161,389
194,377,232,377,232,388,194,388
233,380,253,380,253,388,233,388
;
