101,28,148,23,150,38,103,43
73,29,104,29,104,40,73,40
102,44,147,48,146,61,101,57
161,45,174,45,174,58,161,58
176,48,202,48,202,57,176,57
39,50,90,48,90,59,40,61
148,49,161,49,161,58,148,58
93,50,104,50,104,58,93,58
26,53,38,53,38,61,26,61
109,58,157,58,157,72,109,72
76,60,92,60,92,73,76,73
156,61,201,58,202,72,157,75
93,62,110,62,110,72,93,72
24,64,76,64,76,76,24,76
89,74,134,74,134,86,89,86
169,76,200,70,202,84,171,90
24,76,84,76,84,88,24,88
140,76,168,76,168,89,140,89
173,86,205,86,205,100,173,100
70,88,89,88,89,101,70,101
90,89,130,89,130,100,90,100
52,89,72,89,72,102,52,102
140,90,172,90,172,100,140,100
24,92,52,92,52,102,24,102
181,100,205,100,205,113,181,113
149,102,180,102,180,114,149,114
77,104,104,104,104,116,77,116
104,102,133,102,133,114,104,114
133,102,149,102,149,114,133,114
44,105,78,105,78,116,44,116
25,106,41,106,41,117,25,117
196,116,206,116,206,128,196,128
88,116,120,116,120,129,88,129
118,116,145,116,145,129,118,129
152,115,195,117,194,131,151,129
24,118,41,118,41,130,24,130
73,117,88,117,88,129,73,129
44,121,72,121,72,130,44,130
152,130,206,132,206,144,151,142
100,134,141,131,141,142,101,145
26,133,70,133,70,144,26,144
70,132,100,132,100,144,70,144
108,145,125,145,125,156,108,156
166,144,178,144,178,156,166,156
178,144,208,144,208,156,178,156
93,148,106,148,106,157,93,157
126,148,161,148,161,157,126,157
26,149,56,149,56,158,26,158
56,149,72,149,72,160,56,160
69,149,90,149,90,158,69,158
88,157,148,157,148,170,88,170
190,157,208,157,208,169,190,169
25,160,62,160,62,176,25,176
150,161,172,161,172,170,150,170
176,161,190,161,190,170,176,170
65,162,85,162,85,172,65,172
190,172,208,172,208,184,190,184
26,173,65,173,65,201,26,201
124,173,149,173,149,185,124,185
149,173,162,173,162,185,149,185
166,174,189,174,189,184,166,184
93,176,124,176,124,185,93,185
70,177,92,177,92,188,70,188
234,178,246,178,246,186,234,186
212,180,233,180,233,189,212,189
132,185,161,185,161,198,132,198
62,186,74,186,74,200,62,200
76,186,128,186,128,200,76,200
168,188,208,188,208,198,168,198
213,190,233,190,233,196,213,196
234,190,245,190,245,196,234,196
100,201,142,199,143,212,101,214
168,201,177,201,177,212,168,212
180,202,209,202,209,212,180,212
29,204,102,204,102,214,29,214
144,202,166,202,166,216,144,216
81,214,118,214,118,228,81,228
126,214,146,214,146,226,126,226
150,216,210,216,210,226,150,226
28,216,45,216,45,229,28,229
46,216,77,216,77,228,46,228
148,228,161,228,161,241,148,241
162,228,188,228,188,241,162,241
74,232,107,228,109,242,76,245
114,231,147,226,149,240,116,245
190,230,210,230,210,240,190,240
30,232,61,232,61,242,30,242
62,233,76,233,76,242,62,242
109,233,116,233,116,241,109,241
110,244,121,244,121,256,110,256
120,241,156,243,155,256,119,254
156,241,186,243,185,256,155,254
29,244,58,244,58,258,29,258
81,244,94,244,94,256,81,256
185,244,212,244,212,257,185,257
97,246,109,246,109,256,97,256
61,248,81,248,81,257,61,257
30,257,46,257,46,270,30,270
45,257,73,257,73,270,45,270
73,257,92,257,92,269,73,269
92,257,116,257,116,269,92,269
107,271,154,270,154,282,108,284
180,270,193,270,193,282,180,282
194,270,212,270,212,282,194,282
157,273,178,273,178,286,157,286
57,274,82,274,82,286,57,286
56,274,113,274,113,298,56,298
192,282,213,282,213,296,192,296
148,284,174,284,174,297,148,297
32,286,53,286,53,298,32,298
115,288,144,285,146,297,116,300
178,288,190,288,190,297,178,297
82,300,118,300,118,312,82,312
31,303,82,300,83,311,32,315
190,301,214,301,214,310,190,310
122,302,178,302,178,312,122,312
125,312,145,312,145,326,125,326
192,312,214,312,214,325,192,325
32,316,109,313,109,325,33,328
110,316,124,316,124,326,110,326
148,314,192,317,191,330,147,327
153,325,201,325,201,338,153,338
32,328,56,328,56,341,32,341
57,328,72,328,72,340,57,340
72,328,86,328,86,340,72,340
88,328,105,328,105,340,88,340
105,329,130,329,130,342,105,342
136,330,154,330,154,338,136,338
208,330,214,330,214,341,208,341
92,341,104,341,104,353,92,353
108,341,172,341,172,357,108,357
34,344,89,344,89,354,34,354
173,344,194,344,194,353,173,353
194,344,216,344,216,354,194,354
189,357,216,354,218,366,190,369
86,354,142,354,142,367,86,367
148,357,190,352,191,366,149,371
50,356,72,356,72,369,50,369
73,358,86,358,86,368,73,368
36,360,49,360,49,369,36,369
176,368,190,368,190,381,176,381
192,368,216,368,216,381,192,381
100,369,154,369,154,381,100,381
36,371,101,371,101,382,36,382
156,373,176,373,176,384,156,384
197,390,218,390,218,400,197,400
