150,35,197,30,199,43,152,48
121,33,153,33,153,46,121,46
174,49,224,49,224,62,174,62
225,49,254,49,254,62,225,62
148,50,174,50,174,64,148,64
74,54,148,54,148,65,74,65
175,66,229,64,229,75,176,78
229,65,256,65,256,80,229,80
73,68,109,68,109,80,73,80
120,69,134,69,134,78,120,78
137,69,174,69,174,77,137,77
110,70,117,70,117,80,110,80
241,77,256,77,256,90,241,90
160,80,210,80,210,92,160,92
116,80,130,80,130,92,116,92
130,80,157,80,157,92,130,92
212,81,241,81,241,90,212,90
76,82,114,82,114,93,76,93
185,96,202,96,202,105,185,105
208,96,237,96,237,108,208,108
238,96,253,96,253,105,238,105
86,97,126,97,126,106,86,106
132,96,158,96,158,109,132,109
164,97,184,97,184,105,164,105
126,98,132,98,132,106,126,106
214,106,230,106,230,120,214,120
93,108,121,108,121,121,93,121
122,108,137,108,137,120,122,120
137,108,160,108,160,120,137,120
230,108,252,108,252,122,230,122
162,110,176,110,176,120,162,120
178,110,213,110,213,120,178,120
77,113,93,113,93,121,77,121
88,121,124,121,124,136,88,136
204,122,216,122,216,133,204,133
167,125,203,123,204,134,168,136
216,125,256,121,258,132,217,136
123,125,146,123,147,136,124,138
146,124,165,124,165,134,146,134
81,128,88,128,88,136,81,136
245,134,257,134,257,146,245,146
116,137,134,137,134,149,116,149
136,138,182,138,182,148,136,148
181,137,204,137,204,149,181,149
205,138,236,138,236,146,205,146
77,140,114,140,114,149,77,149
212,148,238,148,238,161,212,161
144,150,208,150,208,162,144,162
237,150,257,150,257,160,237,160
77,150,113,150,113,162,77,162
116,150,138,150,138,162,116,162
185,164,202,164,202,174,185,174
205,164,236,164,236,174,205,174
240,162,258,162,258,174,240,174
154,166,184,166,184,176,154,176
101,168,150,168,150,177,101,177
78,169,97,169,97,177,78,177
229,176,254,176,254,188,229,188
216,177,226,177,226,188,216,188
78,180,109,180,109,194,78,194
113,178,132,178,132,190,113,190
132,181,189,179,189,189,133,191
192,181,214,181,214,190,192,190
214,190,257,190,257,202,214,202
186,190,210,190,210,202,186,202
86,193,98,193,98,205,86,205
148,194,185,194,185,206,148,206
102,196,142,196,142,205,102,205
200,205,258,205,258,216,200,216
125,204,184,206,183,222,124,220
106,206,125,206,125,218,106,218
78,209,100,209,100,218,78,218
190,209,198,209,198,220,190,220
100,210,106,210,106,218,100,218
158,221,200,216,202,230,160,235
201,218,245,218,245,230,201,230
244,218,260,218,260,230,244,230
77,221,117,221,117,233,77,233
118,222,137,222,137,232,118,232
137,222,158,222,158,232,137,232
200,232,212,232,212,244,200,244
213,232,228,232,228,245,213,245
228,234,256,234,256,246,228,246
76,238,105,236,105,246,77,248
105,238,167,236,168,248,105,251
169,237,200,237,200,245,169,245
149,249,225,247,225,258,149,260
240,246,261,246,261,258,240,258
79,250,137,248,137,260,80,262
244,260,262,260,262,272,244,272
185,261,228,261,228,277,185,277
230,262,245,262,245,272,230,272
168,265,181,265,181,273,168,273
80,266,142,266,142,277,80,277
146,266,166,266,166,274,146,274
225,273,262,273,262,286,225,286
153,281,179,276,181,287,155,293
180,277,190,277,190,286,180,286
193,278,224,278,224,286,193,286
81,280,128,280,128,289,81,289
132,280,153,280,153,290,132,290
196,288,238,288,238,301,196,301
136,288,189,291,189,306,135,304
88,294,135,289,136,302,89,307
189,292,196,292,196,301,189,301
244,292,258,292,258,300,244,300
228,301,261,301,261,314,228,314
186,303,225,301,225,314,186,316
145,304,157,304,157,316,145,316
101,308,144,303,146,315,102,320
161,306,184,306,184,316,161,316
80,309,101,309,101,317,80,317
81,321,102,321,102,330,81,330
213,332,262,328,263,341,214,345
197,330,212,330,212,344,197,344
124,332,145,332,145,345,124,345
148,333,174,333,174,344,148,344
96,333,122,333,122,345,96,345
178,334,197,334,197,344,178,344
167,349,198,346,199,356,168,360
232,346,262,346,262,356,232,356
114,346,130,346,130,358,114,358
130,346,146,346,146,358,130,358
149,346,164,346,164,358,149,358
201,348,229,348,229,357,201,357
82,347,116,349,115,363,81,361
180,360,230,360,230,370,180,370
229,360,262,360,262,370,229,370
109,362,130,360,131,371,110,373
84,364,108,364,108,376,84,376
132,364,174,364,174,373,132,373
84,377,134,374,135,386,85,388
137,376,197,376,197,386,137,386
216,376,241,376,241,385,216,385
242,376,260,376,260,384,242,384
229,394,264,394,264,402,229,402
