142,32,176,34,175,47,142,45
174,34,220,34,220,48,174,48
90,53,122,53,122,64,90,64
146,54,189,56,189,66,146,64
190,54,202,54,202,65,190,65
122,56,144,56,144,64,122,64
203,57,246,55,247,68,204,70
246,54,273,54,273,66,246,66
89,65,121,65,121,78,89,78
121,66,134,66,134,78,121,78
136,68,177,68,177,78,136,78
205,69,257,69,257,80,205,80
180,70,202,70,202,80,180,80
257,69,273,69,273,81,257,81
89,80,137,80,137,92,89,92
162,80,173,80,173,92,162,92
173,80,202,80,202,93,173,93
213,81,238,81,238,94,213,94
253,81,273,81,273,94,253,94
137,84,161,84,161,96,137,96
89,91,152,93,151,109,88,107
153,94,197,94,197,108,153,108
197,96,244,96,244,108,197,108
244,98,272,98,272,109,244,109
109,107,161,109,161,124,108,121
90,110,110,110,110,120,90,120
234,109,264,109,264,122,234,122
161,110,182,110,182,124,161,124
185,111,229,113,229,126,184,124
265,113,272,113,272,122,265,122
89,122,106,124,105,135,88,133
109,124,146,124,146,134,109,134
160,122,197,122,197,136,160,136
200,124,214,124,214,136,200,136
218,124,260,124,260,136,218,136
132,124,183,126,182,150,131,147
260,125,272,125,272,137,260,137
89,137,132,138,131,149,88,147
184,138,216,138,216,149,184,149
241,139,267,137,268,150,242,152
216,140,242,140,242,153,216,153
88,149,122,149,122,162,88,162
130,148,178,151,177,165,129,162
176,152,218,152,218,164,176,164
122,154,129,154,129,162,122,162
105,165,112,165,112,174,105,174
153,164,173,164,173,177,153,177
173,165,228,167,227,179,172,177
226,165,245,165,245,178,226,178
110,168,156,168,156,178,110,178
244,168,270,165,271,178,245,180
86,177,110,177,110,192,86,192
110,178,126,178,126,190,110,190
176,178,228,180,227,196,175,193
128,180,173,182,173,194,127,192
262,181,270,181,270,192,262,192
234,182,261,182,261,196,234,196
46,191,67,193,66,200,46,198
100,190,163,194,162,209,99,205
86,192,98,192,98,204,86,204
165,192,204,192,204,206,165,206
205,194,232,194,232,206,205,206
232,194,253,194,253,206,232,206
253,196,266,196,266,206,253,206
85,205,113,205,113,218,85,218
165,209,177,209,177,218,165,218
181,208,226,208,226,220,181,220
228,209,271,210,270,222,227,220
114,210,154,210,154,220,114,220
94,220,108,220,108,233,94,233
104,220,151,218,152,233,105,235
152,221,192,221,192,234,152,234
192,222,205,222,205,234,192,234
226,222,265,222,265,237,226,237
204,224,225,224,225,234,204,234
85,233,105,233,105,246,85,246
108,234,153,234,153,248,108,248
152,234,170,234,170,248,152,248
173,236,220,236,220,252,173,252
256,236,269,236,269,249,256,249
222,238,257,238,257,249,222,249
84,248,113,247,113,259,85,261
149,248,173,248,173,261,149,261
134,249,146,249,146,261,134,261
177,249,210,249,210,262,177,262
117,252,132,252,132,261,117,261
242,252,268,252,268,262,242,262
216,252,241,252,241,265,216,265
66,260,78,260,78,268,66,268
110,262,145,262,145,276,110,276
85,264,108,264,108,274,85,274
148,265,152,265,152,274,148,274
160,265,194,262,195,276,161,279
210,265,250,265,250,277,210,277
198,266,209,266,209,276,198,276
253,265,269,265,269,277,253,277
154,268,161,268,161,276,154,276
85,279,120,276,121,287,87,291
146,277,204,279,203,290,146,289
122,280,142,280,142,292,122,292
204,278,220,278,220,290,204,290
221,279,268,282,267,294,220,290
96,290,140,290,140,304,96,304
141,290,190,290,190,306,141,306
194,296,264,296,264,305,194,305
84,305,97,305,97,316,84,316
97,305,129,305,129,317,97,317
129,304,177,306,177,318,128,317
177,306,193,306,193,318,177,318
217,306,245,306,245,318,217,318
246,306,262,306,262,318,246,318
194,308,217,308,217,321,194,321
101,318,118,318,118,330,101,330
120,318,170,318,170,332,120,332
84,321,102,321,102,330,84,330
200,322,268,322,268,333,200,333
173,324,198,324,198,333,173,333
89,333,105,333,105,345,89,345
105,333,158,333,158,346,105,346
164,333,178,333,178,345,164,345
178,333,243,335,242,351,178,350
245,336,266,336,266,348,245,348
42,338,76,338,76,348,42,348
41,348,53,348,53,357,41,357
114,346,134,346,134,360,114,360
82,349,113,349,113,360,82,360
134,350,162,346,163,359,136,363
162,347,201,349,201,361,162,359
200,349,243,346,244,361,201,364
56,350,72,350,72,358,56,358
245,353,252,353,252,361,245,361
105,362,155,365,154,377,104,373
81,362,102,362,102,374,81,374
162,362,178,362,178,374,162,374
178,362,205,362,205,376,178,376
213,362,229,362,229,376,213,376
228,362,246,362,246,376,228,376
246,365,264,365,264,376,246,376
105,376,156,376,156,388,105,388
82,378,105,378,105,388,82,388
160,380,181,380,181,390,160,390
182,380,209,380,209,389,182,389
210,380,239,379,240,389,210,390
242,381,262,381,262,390,242,390
232,394,264,394,264,408,232,408
