78,33,110,33,110,46,78,46
109,34,156,34,156,49,109,49
198,41,212,41,212,50,198,50
41,52,60,52,60,65,41,65
60,51,96,54,95,69,58,66
96,53,110,53,110,65,96,65
110,53,124,53,124,65,110,65
122,53,169,52,169,66,122,68
28,56,41,56,41,64,28,64
168,54,180,54,180,68,168,68
181,58,208,58,208,68,181,68
28,66,69,66,69,78,28,78
68,66,86,66,86,78,68,78
90,68,144,68,144,80,90,80
144,66,207,69,206,83,143,80
50,81,96,81,96,93,50,93
28,84,50,84,50,93,28,93
160,82,189,82,189,96,160,96
98,85,112,85,112,93,98,93
113,85,152,85,152,97,113,97
153,86,160,86,160,97,153,97
40,93,60,93,60,106,40,106
65,95,98,98,96,111,64,107
100,94,118,94,118,108,100,108
121,94,172,97,171,110,120,107
172,100,185,100,185,109,172,109
185,100,208,100,208,113,185,113
25,106,52,106,52,120,25,120
64,107,119,109,118,124,63,122
210,109,232,109,232,118,210,118
52,109,64,109,64,121,52,121
121,110,129,110,129,121,121,121
129,112,178,112,178,124,129,124
184,114,206,114,206,128,184,128
22,122,33,122,33,133,22,133
36,122,65,122,65,134,36,134
65,122,80,122,80,134,65,134
148,124,166,124,166,137,148,137
82,126,98,126,98,134,82,134
100,126,149,126,149,138,100,138
166,125,206,125,206,138,166,138
32,133,86,138,84,153,31,148
86,140,117,140,117,149,86,149
124,141,141,141,141,150,124,150
144,141,158,141,158,150,144,150
160,141,206,141,206,152,160,152
45,150,56,150,56,162,45,162
24,153,44,153,44,161,24,161
58,154,109,152,109,164,58,166
134,154,161,150,163,164,136,168
166,154,178,154,178,165,166,165
183,153,204,156,203,167,181,165
113,156,134,156,134,166,113,166
20,163,62,160,63,175,21,179
64,165,86,165,86,177,64,177
113,166,165,166,165,178,113,178
90,169,110,169,110,177,90,177
176,168,201,168,201,180,176,180
168,170,176,170,176,182,168,182
22,179,56,180,55,191,22,189
64,181,94,181,94,190,64,190
118,180,132,180,132,192,118,192
133,180,153,180,153,192,133,192
98,182,118,182,118,192,98,192
168,185,200,185,200,194,168,194
20,192,40,192,40,204,20,204
40,192,52,192,52,204,40,204
54,191,138,193,138,207,54,205
141,194,203,196,202,210,140,208
21,204,81,206,81,220,20,218
220,206,238,206,238,214,220,214
79,209,122,207,123,219,80,221
121,208,133,208,133,220,121,220
136,210,168,210,168,222,136,222
168,209,182,209,182,222,168,222
182,209,198,209,198,222,182,222
20,220,38,220,38,232,20,232
52,220,70,220,70,232,52,232
73,222,101,222,101,233,73,233
102,221,149,221,149,234,102,234
152,225,200,225,200,236,152,236
18,232,51,234,50,247,17,245
53,234,69,234,69,246,53,246
72,234,114,234,114,248,72,248
145,236,158,236,158,249,145,249
157,237,170,237,170,249,157,249
173,237,200,237,200,250,173,250
121,238,144,238,144,250,121,250
32,248,52,248,52,262,32,262
56,248,85,248,85,260,56,260
20,250,32,250,32,258,20,258
89,249,116,249,116,261,89,261
146,250,192,250,192,264,146,264
118,253,142,253,142,262,118,262
192,256,197,256,197,264,192,264
17,261,40,261,40,273,17,273
39,264,93,261,94,286,40,288
121,264,144,264,144,276,121,276
98,265,121,265,121,278,98,278
143,267,198,266,198,278,144,280
16,274,42,274,42,286,16,286
61,276,101,278,101,289,60,287
113,280,144,280,144,290,113,290
104,281,110,281,110,289,104,289
156,279,199,282,198,293,155,290
146,282,153,282,153,290,146,290
60,290,77,290,77,302,60,302
17,290,58,290,58,304,17,304
81,292,125,292,125,304,81,304
146,291,181,293,181,307,146,305
128,296,144,296,144,305,128,305
16,305,50,305,50,316,16,316
29,317,98,317,98,333,29,333
100,317,147,319,146,333,99,331
157,320,186,323,185,335,156,333
184,321,196,321,196,334,184,334
14,330,66,330,66,344,14,344
74,336,81,336,81,346,74,346
84,335,137,336,137,347,83,345
141,337,152,337,152,346,141,346
156,338,196,338,196,349,156,349
13,344,57,344,57,357,13,357
80,348,97,348,97,358,80,358
58,349,78,349,78,358,58,358
97,348,137,352,137,363,96,360
136,352,164,352,164,362,136,362
162,350,176,350,176,361,162,361
177,353,190,353,190,362,177,362
11,360,46,356,47,371,13,375
81,361,100,361,100,373,81,373
50,364,80,364,80,373,50,373
126,364,156,364,156,374,126,374
100,364,122,364,122,376,100,376
160,367,194,366,195,377,161,378
12,374,29,374,29,385,12,385
29,373,69,373,69,385,29,385
74,374,88,374,88,386,74,386
87,373,116,375,115,388,86,386
69,377,76,377,76,386,69,386
140,375,181,376,181,391,139,389
117,378,140,378,140,390,117,390
180,378,193,378,193,390,180,390
118,397,137,397,137,408,118,408
162,398,189,398,189,410,162,410
